doi,unique_id
10.1038/srep12167,WOS:000358007900001
10.1016/j.actamat.2024.120630,WOS:001385324000001
10.1016/0360-3199(93)90150-9,WOS:A1993LT66400002
10.1039/c8ra10472g,WOS:000459499900048
10.1039/d3se00679d,WOS:001023172400001
10.1039/c8ta04391d,WOS:000442385800013
10.1021/acs.inorgchem.0c03073,WOS:000643574200047
10.1016/j.ceramint.2023.12.320,WOS:001197492500001
10.1371/journal.pone.0161374,WOS:000382258100039
10.1021/acs.inorgchem.4c00915,WOS:001203951500001
10.1016/j.nanoen.2019.02.024,WOS:000461433600099
10.1039/d0nr08817j,WOS:000625280200033
10.1021/acsami.5b08620,WOS:000366339100042
10.1002/cctc.202400813,WOS:001353243000041
10.1149/2.088401jes,WOS:000330680900060
10.3389/fenrg.2022.901395,WOS:000802417500001
10.1039/d0se00205d,WOS:000539290400018
10.1007/s11706-020-0513-9,WOS:000574072400002
10.1016/j.apcatb.2021.120386,WOS:000697428600006
10.1002/adfm.202412685,WOS:001330223900001
10.1002/elan.202200029,WOS:000771001100001
10.1021/acs.inorgchem.0c01339,WOS:000552287100074
10.11862/CJIC.2023.208,WOS:001199376500009
10.1002/admi.202100873,WOS:000716511400001
10.3390/catal11060716,WOS:000665498300001
10.1016/j.jpowsour.2021.229628,WOS:000760947000003
10.11862/CJIC.2023.102,WOS:001105100200012
10.3390/ma10050480,WOS:000404411000032
10.1021/acs.langmuir.0c02548,WOS:000595527000030
10.1002/smll.202206781,WOS:000898792600001
10.1016/j.jiec.2017.09.032,WOS:000424182500032
10.1016/j.jcat.2019.05.010,WOS:000483423600035
10.1002/celc.201402279,WOS:000349560200002
10.3390/catal8120657,WOS:000454711500089
10.1039/d2ma00729k,WOS:000848120600001
10.1016/j.ijhydene.2021.04.040,WOS:000674607100014
10.1016/j.ijhydene.2024.07.030,WOS:001333913600001
10.3390/molecules25051136,WOS:000529219900119
10.1016/j.electacta.2023.143474,WOS:001117507600001
10.1016/j.electacta.2020.137219,WOS:000592398000004
10.1016/j.ceramint.2024.04.243,WOS:001255450900001
10.1039/c8ta09800j,WOS:000455124900034
10.1039/d4ey00074a,WOS:001362503600001
10.1002/anie.201909326,WOS:000485500300001
10.1039/d0nr00993h,WOS:000529201500037
10.1039/d3ra08047a,WOS:001222893200001
10.1002/cplu.202400317,WOS:001296549700001
10.1007/s10562-022-03926-3,WOS:000749409700001
10.1002/app.52636,WOS:000800562700001
10.1016/j.cej.2025.161271,WOS:001443649800001
10.1002/slct.202101817,WOS:000663296300032
10.3390/catal14120890,WOS:001383798800001
10.1002/smll.202311289,WOS:001161609600001
10.1039/d4ta01867b,WOS:001306600500001
10.1016/j.jssc.2021.122004,WOS:000626598000051
10.1021/acs.cgd.8b01594,WOS:000455076500010
10.1002/anie.201408876,WOS:000344649900043
10.1016/j.cclet.2021.05.038,WOS:000760891400083
10.1021/acsmaterialslett.4c00778,WOS:001247399900001
10.1039/c8nr06877a,WOS:000453248100055
10.1002/cphc.202400124,WOS:001243778000001
10.3390/surfaces2040039,WOS:000717422200001
10.3866/PKU.WHXB20110344,WOS:000288909800022
10.1016/j.electacta.2020.137040,WOS:000580627600014
10.1016/j.jece.2024.113622,WOS:001284924200001
10.1016/j.ijhydene.2025.02.276,WOS:001429400400001
10.1016/j.cej.2020.127159,WOS:000607589100002
10.1016/j.scib.2020.09.037,WOS:000632038300005
10.1021/acsanm.3c02247,WOS:001004329900001
10.1016/j.jtice.2023.105085,WOS:001064855800001
10.1016/j.jechem.2022.04.027,WOS:000831517500013
10.1002/adfm.201901790,WOS:000482137900015
10.1016/j.apsusc.2020.146982,WOS:000576953600007
10.1016/j.nanoen.2020.104981,WOS:000560729000004
10.1021/acscatal.3c01610,WOS:001010028800001
10.1016/j.apsusc.2025.162869,WOS:001442119700001
10.1016/j.rser.2023.113354,WOS:000998398800001
10.1021/acsnano.2c02820,WOS:000846750400001
10.1021/acsami.3c06413,WOS:001150632300001
10.1126/sciadv.aaw9867,WOS:000481798400044
10.1039/c9nr02717c,WOS:000471722100019
10.1016/j.electacta.2020.136032,WOS:000522150900005
10.1039/d3nr01144e,WOS:001031235700001
10.1007/s12274-024-6433-8,WOS:001157535600003
10.1039/d2nj01553f,WOS:000800606700001
10.1002/sstr.202300026,WOS:000974105200001
10.1039/d1ta02568f,WOS:000652863700001
10.1039/d3dt01121f,WOS:001011769700001
10.1039/d1nr03046a,WOS:000692479700001
10.1016/j.jechem.2024.11.045,WOS:001395054700001
10.1021/acsenergylett.3c01941,WOS:001103648700001
10.1039/d2ta09339a,WOS:000937436100001
10.1016/j.nanoen.2017.05.022,WOS:000402704500017
10.1016/j.ijhydene.2023.05.192,WOS:001085019000001
10.1002/aenm.202301779,WOS:001150685600001
10.1155/2021/9401024,WOS:000737184800001
10.1021/acssuschemeng.1c00596,WOS:000636758600032
10.1016/j.nanoen.2019.104173,WOS:000503062400080
10.1007/s40843-018-9360-1,WOS:000461366000009
10.1002/wcms.1236,WOS:000367550800003
10.1021/acsaem.8b00973,WOS:000458706500007
10.1016/j.apcatb.2021.120696,WOS:000701919400001
10.1016/j.jechem.2023.08.025,WOS:001080734400001
10.1016/j.apcatb.2024.124598,WOS:001317270200001
10.1002/cctc.202500298,WOS:001445954000001
10.1039/d4ta02888k,WOS:001249103100001
10.1039/d2dt00449f,WOS:000781261700001
10.1016/j.fuel.2023.130174,WOS:001104104200001
10.1039/c6ce00985a,WOS:000381432500016
10.1021/cm3012205,WOS:000309041000009
10.1016/j.apsusc.2019.07.251,WOS:000487838900123
10.1039/d4ta04887c,WOS:001336474900001
10.1016/j.ijhydene.2012.09.112,WOS:000313923900001
10.1088/2515-7655/ab8c5f,WOS:000570183200001
10.1073/pnas.2001529117,WOS:000553292000023
10.1039/d0cc04781c,WOS:000577995700031
10.1557/mrs.2020.167,WOS:000548056800013
10.1016/j.matlet.2016.11.080,WOS:000393248000026
10.1016/j.ijhydene.2018.01.030,WOS:000436225600003
10.1016/j.elecom.2018.11.022,WOS:000454898600019
10.1039/c8nr05883k,WOS:000448421100005
10.1016/S1872-2040(16)60958-1,WOS:000385829400005
10.1002/adma.201800140,WOS:000436930800016
10.1039/d0ee01750g,WOS:000570224500030
10.1039/d1se01516h,WOS:000717730900001
10.3390/ma14216403,WOS:000718509800001
10.1016/j.apsusc.2024.160611,WOS:001263859400001
10.1002/aesr.202400196,WOS:001324271700001
10.1016/j.energy.2022.125145,WOS:000883341600002
10.1002/cnma.201700076,WOS:000405241900007
10.1039/d0cc00543f,WOS:000519216400024
10.1016/j.jcis.2020.05.094,WOS:000571859100006
10.1002/adma.202110680,WOS:000778205800001
10.1038/s41427-020-00255-y,WOS:000589061500001
10.1016/j.jechem.2022.11.054,WOS:000922343700001
10.1016/j.jechem.2024.11.017,WOS:001380978300001
10.1021/jacs.8b07627,WOS:000449887800030
10.1016/j.ijhydene.2022.04.165,WOS:000821728500006
10.1016/j.ijhydene.2017.01.207,WOS:000403852600030
10.3390/ma14174952,WOS:000695587000001
10.1016/j.jelechem.2018.03.054,WOS:000431156900021
10.1039/c5ra28078h,WOS:000369545400002
10.1016/j.jcis.2021.08.151,WOS:000702895000003
10.1002/advs.201700464,WOS:000426200000005
10.1021/ja403440e,WOS:000321236600009
10.1016/j.jallcom.2022.167344,WOS:000875928800003
10.1039/d1ta04231a,WOS:000669964000001
10.1039/d3ta03942k,WOS:001068074700001
10.1007/s11581-022-04506-6,WOS:000768663600004
10.1016/j.mtnano.2023.100373,WOS:001041491000001
10.1039/c9cc09684a,WOS:000548421300031
10.1016/j.physb.2025.417148,WOS:001457506500001
10.1016/j.electacta.2017.02.146,WOS:000398327300031
10.1149/1945-7111/ac099c,WOS:000667225900001
10.1021/acsenergylett.9b00220,WOS:000464889300020
10.1016/j.jallcom.2020.155217,WOS:000534498700004
10.1038/srep22516,WOS:000371405600001
10.1039/d1ta07303f,WOS:000739515300001
10.1016/j.fuel.2024.132954,WOS:001316528000001
10.1039/d4nj03424d,WOS:001345187000001
10.1039/c7nr06527b,WOS:000416825000024
10.1016/j.apcatb.2019.118156,WOS:000496894300024
10.1016/j.apcatb.2020.119195,WOS:000552015900031
10.1021/acs.jpclett.2c01401,WOS:000843541600001
10.1021/jacs.2c07226,WOS:000859957100001
10.1016/j.apcatb.2023.122853,WOS:001106832300001
10.1002/cphc.202200650,WOS:000999361300001
10.1039/d1cc03605j,WOS:000695451400001
10.1039/c9ta03249e,WOS:000472225200007
10.1002/aenm.202202098,WOS:000842792000001
10.1039/d0qi01317j,WOS:000631626000003
10.1016/j.jechem.2021.08.035,WOS:000756465900052
10.1039/d0ce01716g,WOS:000613496600025
10.1039/d0cc01215g,WOS:000526896100008
10.1088/1361-6528/aa565a,WOS:000394602500001
10.1039/c8cc10194a,WOS:000463755900010
10.26599/NR.2025.94907222,WOS:001447299800001
10.2351/7.0001685,WOS:001380668900001
10.1039/d3nj02218h,WOS:001032867200001
10.1007/s12678-023-00810-5,WOS:000923300400001
10.1021/cs501635v,WOS:000347513400055
10.1039/d3mh01007d,WOS:001078149100001
10.1007/s12274-023-6078,WOS:001068694400004
10.1002/smll.202403314,WOS:001292132300001
10.1021/acssuschemeng.8b06861,WOS:000465188600039
10.1016/j.apcatb.2020.118880,WOS:000526110500035
10.1016/j.apsusc.2023.157912,WOS:001027249800001
10.1039/d1se00161b,WOS:000637309400001
10.1088/0957-4484/27/27/275401,WOS:000377493700014
10.1016/j.jpowsour.2020.228131,WOS:000530838000012
10.1016/0022-0728(93)80353-J,WOS:A1993LV15300003
10.1016/j.apcatb.2019.01.080,WOS:000463126200024
10.1016/j.ijhydene.2023.12.067,WOS:001138070100001
10.1016/j.apcatb.2024.124928,WOS:001438175700001
10.1007/s10904-019-01439-y,WOS:000511519400040
10.1002/advs.202409023,WOS:001354312700001
10.1021/acsomega.8b02895,WOS:000460214700241
10.1021/acsaem.1c00812,WOS:000678382900038
10.1002/admi.202102014,WOS:000739909200001
10.1016/j.jcis.2018.07.051,WOS:000444067300061
10.1016/j.ijhydene.2021.05.123,WOS:000674604200010
10.1039/d1cc00309g,WOS:000630134800013
10.1039/d0nr03693e,WOS:000561429100037
10.1016/j.cattod.2014.06.006,WOS:000349997100012
10.1016/j.jechem.2020.08.014,WOS:000634462800002
10.1002/agt2.17,WOS:000692127400001
10.1002/ppsc.202400226,WOS:001399524100001
10.1016/j.synthmet.2022.117231,WOS:000932301200003
10.1016/j.cej.2021.134137,WOS:000772782700004
10.1002/advs.202301324,WOS:000985030100001
10.1016/j.colsurfa.2022.129476,WOS:000828112400001
10.1016/j.electacta.2013.11.165,WOS:000333001400012
10.1063/5.0208971,WOS:001240287900006
10.1016/j.apcatb.2023.123567,WOS:001128245800001
10.1039/d2cp05239c,WOS:000918461300001
10.1021/acssuschemeng.7b04608,WOS:000429285800061
10.1039/c8nr07472k,WOS:000453248100037
10.1002/smtd.202401709,WOS:001369801300001
10.1002/anie.202213328,WOS:000881006000001
10.1002/chem.201504154,WOS:000368906200024
10.1016/j.jechem.2018.03.005,WOS:000451732100019
10.1002/adma.201803367,WOS:000445327500024
10.1016/j.ijhydene.2018.03.142,WOS:000431747600014
10.1016/j.matlet.2023.135323,WOS:001100002500001
10.20964/2018.06.03,WOS:000436261400059
10.1002/adsu.202100393,WOS:000736440800001
10.1002/anie.202301065,WOS:000985022800001
10.1002/eem2.12155,WOS:000607203200001
10.1002/slct.202101034,WOS:000680028800011
10.1063/5.0169722,WOS:001078318100014
10.1007/s40242-022-2248-x,WOS:000854851200002
10.1016/j.coelec.2023.101304,WOS:001005178700001
10.1021/acs.iecr.2c01745,WOS:000887022700001
10.1021/acsanm.9b01353,WOS:000488423900065
10.1039/d2ta03358e,WOS:000815198900001
10.1016/j.cej.2022.136833,WOS:000830802900001
10.1016/j.apcatb.2019.118154,WOS:000496894300019
10.1016/j.apsusc.2021.152294,WOS:000762842400003
10.1021/acs.langmuir.3c01613,WOS:001064210600001
10.1016/j.electacta.2020.136059,WOS:000524987200026
10.1021/acsnano.4c14294,WOS:001436987500001
10.1021/acs.inorgchem.2c02211,WOS:000884854000001
10.1016/j.electacta.2018.10.107,WOS:000451334700035
10.1002/aenm.202103383,WOS:000739205200001
10.1016/j.apcatb.2022.122355,WOS:001005460800001
10.1016/j.materresbull.2023.112656,WOS:001142349600001
10.1016/j.ijhydene.2017.02.152,WOS:000401889800037
10.1021/acsaem.4c02682,WOS:001372138000001
10.1016/j.matchemphys.2020.123568,WOS:000571543300006
10.1039/c9cp04164h,WOS:000492992600024
10.1039/d0cy00655f,WOS:000540915300023
10.1016/j.cclet.2021.11.007,WOS:000815135400021
10.1002/slct.202103393,WOS:000757485500017
10.1063/5.0036019,WOS:000609824500002
10.1039/d4ta00196f,WOS:001177154100001
10.1002/adfm.202107479,WOS:000704240000001
10.1021/acsami.1c22971,WOS:000758113500001
10.1016/j.apsusc.2020.145516,WOS:000514902000107
10.1021/jacs.9b01229,WOS:000468366900003
10.1016/j.compscitech.2022.109380,WOS:000783208500004
10.1002/cnma.202300300,WOS:001079547900001
10.1039/c9se00208a,WOS:000472980200006
10.1016/j.ijhydene.2021.10.120,WOS:000740441600005
10.1039/c6ta04187f,WOS:000382110200013
10.1039/d0ta02936j,WOS:000541615200013
10.1016/j.electacta.2024.144454,WOS:001243960600001
10.1038/s41467-023-43459-w,WOS:001109312400034
10.1016/j.ijhydene.2006.06.052,WOS:000245773200005
10.1002/eom2.12021,WOS:000682527300002
10.1016/j.apcatb.2021.120403,WOS:000697428600003
10.3390/membranes11030165,WOS:000633839200001
10.1016/j.jmst.2022.07.013,WOS:000859469400005
10.1021/acsami.8b21301,WOS:000463843900086
10.1021/acssuschemeng.0c05888,WOS:000595489200022
10.1039/c5sc00836k,WOS:000354815600040
10.1016/j.ijhydene.2019.12.115,WOS:000519652800002
10.1016/j.ijhydene.2024.04.311,WOS:001235963500001
10.1016/j.jcis.2025.01.036,WOS:001398893000001
10.1016/j.cej.2024.149498,WOS:001197733200001
10.1021/jacs.3c06726,WOS:001071995000001
10.1039/c9cp02278c,WOS:000477705800028
10.3390/nano13050826,WOS:000948211900001
10.1021/acs.jpcc.0c08120,WOS:000598992900033
10.1021/acscatal.9b03985,WOS:000513099200054
10.1039/d2ta09817b,WOS:000962390800001
10.1016/j.ijhydene.2024.03.225,WOS:001215747600001
10.1002/chem.202001792,WOS:000569384400001
10.1039/d1cy01360b,WOS:000707978600001
10.1002/celc.202100608,WOS:000674290100015
10.1016/j.jcat.2020.09.035,WOS:000623518600011
10.1016/j.fuel.2023.128400,WOS:000989792800001
10.1039/d4ta00628c,WOS:001206486100001
10.1039/d4ra03998j,WOS:001291362500001
10.1021/acssuschemeng.2c02166,WOS:000818710200001
10.1002/slct.201600110,WOS:000395395200024
10.1021/cs500070x,WOS:000337074700009
10.1002/cctc.202301578,WOS:001169307900001
10.1021/cs300691m,WOS:000314557900008
10.1038/nmat1752,WOS:000241732000026
10.1002/smll.202500001,WOS:001445629200001
10.1039/d2sc02213c,WOS:000825691800001
10.1002/smll.202310087,WOS:001190778400001
10.1002/anie.202418798,WOS:001359658600001
10.1039/c7dt01110e,WOS:000408696500003
10.1002/asia.202300292,WOS:000991856600001
10.1016/j.ijhydene.2022.04.086,WOS:000833516700006
10.1021/acs.jpcc.7b03481,WOS:000409395700022
10.3389/fchem.2020.00473,WOS:000543380400001
10.1039/d0cp01426e,WOS:000540513500002
10.1002/slct.201700453,WOS:000406681500022
10.1021/acsaem.8b01659,WOS:000458706900078
10.1002/aenm.202303529,WOS:001159457800001
10.1016/j.matlet.2021.131317,WOS:000736673500010
10.1002/smll.202103018,WOS:000685847400001
10.1016/j.jcis.2023.11.141,WOS:001129921400001
10.1039/d2ta04789f,WOS:000848308500001
10.1016/j.jpowsour.2015.10.050,WOS:000366068800044
10.1021/acsanm.4c01397,WOS:001196512800001
10.1021/acscatal.1c00796,WOS:000670659900061
10.1002/chem.202102356,WOS:000707393100001
10.1039/d0nr05780k,WOS:000589051700005
10.1016/j.ijhydene.2018.11.120,WOS:000456355700029
10.1039/c8cc03775b,WOS:000440432600025
10.1016/j.scriptamat.2013.07.019,WOS:000330915200006
10.1021/acs.chemmater.1c02535,WOS:000763584500006
10.1016/j.surfin.2024.104432,WOS:001240577400001
10.1002/cnma.202000475,WOS:000579305800001
10.1016/j.matre.2022.100092,WOS:001229571300001
10.1021/acsami.1c00243,WOS:000648552500035
10.1039/d3ta03991a,WOS:001066406000001
10.1016/j.cogsc.2020.04.003,WOS:000580613200002
10.1002/adma.202306061,WOS:001093827500001
10.1002/smll.201804903,WOS:000459488300002
10.1002/celc.201801279,WOS:000461673300003
10.1016/j.jpowsour.2022.231664,WOS:000809638900003
10.1021/acsami.7b12038,WOS:000416203800028
10.1002/asia.202101343,WOS:000757431400001
10.1016/j.electacta.2021.138342,WOS:000646253700012
10.1038/s41929-018-0141-2,WOS:000446623000017
10.1016/j.matlet.2021.130748,WOS:000705828100003
10.1016/j.envres.2023.117655,WOS:001127865100001
10.1016/j.jallcom.2024.175483,WOS:001274138500001
10.1002/celc.201901512,WOS:000501380700009
10.1016/j.apsusc.2022.155221,WOS:000875279200003
10.1016/j.nanoen.2018.03.015,WOS:000430057000046
10.1002/cctc.202100856,WOS:000687712400001
10.1016/j.jcis.2019.11.073,WOS:000508752700062
10.1039/c9ta08379k,WOS:000490983100039
10.1039/d3cp02122j,WOS:001069629600001
10.1016/j.apsusc.2023.157169,WOS:000977312300001
10.1021/acs.inorgchem.0c01669,WOS:000599190300016
10.1039/d1cc01655e,WOS:000654310100001
10.3390/en15249443,WOS:000901091000001
10.1021/ja410223j,WOS:000333435500022
10.1002/cssc.201901961,WOS:000493029700001
10.1039/d3cc04472f,WOS:001091448000001
10.1021/acsami.1c15953,WOS:000734251900001
10.1016/j.ccr.2022.214555,WOS:000795775800003
10.1021/acscatal.3c00461,WOS:000971997000001
10.1016/j.jcat.2020.11.008,WOS:000640936700003
10.1557/mrc.2018.111,WOS:000448887900078
10.1038/s41467-023-43689-y,WOS:001111154200032
10.1039/d1nr07254d,WOS:000733912900001
10.1039/d4ra04105d,WOS:001300968100001
10.1016/j.jpowsour.2024.235239,WOS:001298778900001
10.1007/s12034-020-02230-3,WOS:000598776200001
10.1002/aenm.202202351,WOS:000855467100001
10.1016/j.apcatb.2023.122771,WOS:001053255200001
10.1002/anie.202014551,WOS:000605686000001
10.1021/acs.jpcc.5b11868,WOS:000370210400010
10.1002/advs.202207495,WOS:000937880300001
10.1016/j.matlet.2015.07.081,WOS:000364880300010
10.1002/smll.202401053,WOS:001199660500001
10.1039/c8cc04866e,WOS:000441148300026
10.1021/acssuschemeng.0c04022,WOS:000562983600040
10.1021/acsanm.1c00769,WOS:000677582900025
10.1016/j.matchemphys.2019.02.045,WOS:000468252700012
10.1016/j.nanoen.2018.08.061,WOS:000448994600033
10.1039/c7ee01702b,WOS:000414774500003
10.1007/s12274-022-4391-6,WOS:000784631900002
10.1002/anie.202008785,WOS:000573357700001
10.1039/d2dt03332a,WOS:000913678900001
10.1002/cctc.202301304,WOS:001124723000001
10.1016/j.electacta.2025.145748,WOS:001419551000001
10.1007/s10800-021-01529-1,WOS:000617103900001
10.1002/cctc.201800200,WOS:000436933700006
10.1039/d2mh01171a,WOS:000899305100001
10.1007/s11664-025-11777-y,WOS:001416851900001
10.1021/acsami.6b05827,WOS:000381715900057
10.1002/anie.201509616,WOS:000368069200041
10.1039/c8nr01182f,WOS:000428788200044
10.1021/acs.langmuir.0c00547,WOS:000537150900017
10.1016/j.gee.2021.10.002,WOS:000994772100001
10.1021/acs.jpcc.1c07616,WOS:000771495300002
10.1021/acscatal.8b00820,WOS:000431727300057
10.1016/j.jcis.2023.11.091,WOS:001123698500001
10.1007/s10853-020-04481-1,WOS:000517259100005
10.1021/acsomega.7b01126,WOS:000418744100074
10.1016/j.electacta.2022.140255,WOS:000806493000001
10.1016/j.ijhydene.2018.08.196,WOS:000449237200016
10.1016/j.cattod.2018.12.033,WOS:000480433000019
10.1039/c1jm10375j,WOS:000289692500031
10.1016/j.electacta.2019.06.087,WOS:000478969600064
10.1016/j.jcis.2023.04.076,WOS:000991148700001
10.1021/jacs.8b13366,WOS:000467781600016
10.1016/j.electacta.2003.10.032,WOS:000189226300012
10.1016/j.ijhydene.2018.07.141,WOS:000471087500007
10.1002/smtd.202300793,WOS:001109741200001
10.1002/slct.201901419,WOS:000472522700003
10.1016/j.seppur.2024.127533,WOS:001231628000001
10.1016/j.cej.2021.129096,WOS:000661105400034
10.5562/cca3174,WOS:000416047000021
10.1002/chem.201700507,WOS:000400044400014
10.1016/j.nanoen.2023.109246,WOS:001158077900001
10.1021/acscatal.3c03821,WOS:001096713600001
10.1021/acsanm.4c02088,WOS:001235226600001
10.1002/adfm.202406708,WOS:001214414100001
10.1002/adfm.202305792,WOS:001114817000058
10.1016/j.nanoen.2018.10.009,WOS:000450974700021
10.1016/j.matchemphys.2024.130254,WOS:001381293200001
10.1021/acsami.9b23426,WOS:000526609100042
10.1021/acsami.3c01852,WOS:001008285500001
10.1016/j.ccr.2023.215499,WOS:001106151100001
10.1016/j.ijhydene.2011.09.155,WOS:000301157300009
10.1016/j.jpowsour.2019.227319,WOS:000503098200021
10.1039/d1nr03845a,WOS:000687743200001
10.1016/j.gee.2021.11.008,WOS:000995863000001
10.1021/acsami.6b09600,WOS:000387737200035
10.1007/s12274-023-5913-6,WOS:001044251100001
10.1016/j.colsurfa.2022.130392,WOS:000877609100005
10.7503/cjcu20210218,WOS:000682521000019
10.1002/admi.202000780,WOS:000560358100001
10.1002/ente.201900021,WOS:000474269800004
10.1039/d0sc01532f,WOS:000577727000005
10.1002/adfm.201901783,WOS:000481931200020
10.1039/d1ta05646h,WOS:000686888400001
10.1016/j.jcat.2019.07.013,WOS:000491683200003
10.1016/j.ijhydene.2016.08.229,WOS:000391077400004
10.1021/acsnano.2c04513,WOS:000819597300001
10.1007/s42114-023-00624-5,WOS:000913518300002
10.1002/ejic.201501181,WOS:000376005600004
10.1021/jacs.0c01135,WOS:000529959000021
10.3390/molecules30040963,WOS:001430897800001
10.1016/j.jcis.2019.09.012,WOS:000494056200002
10.1007/s12274-021-3368-1,WOS:000658130900001
10.1021/ja506254g,WOS:000343686500004
10.3390/batteries8080100,WOS:000846367500001
10.1016/j.jechem.2023.03.033,WOS:001048944900001
10.1016/j.ssc.2018.08.009,WOS:000450122900006
10.1021/acs.chemmater.3c01229,WOS:001048141900001
10.1016/j.ijhydene.2023.08.111,WOS:001132635600001
10.1039/d2cc01363k,WOS:000802091000001
10.1002/adma.201903415,WOS:000485505900001
10.1016/j.cej.2024.155291,WOS:001309137800001
10.1016/j.jallcom.2024.175966,WOS:001301933100001
10.1002/smll.202405576,WOS:001321439300001
10.1016/j.carbon.2023.01.010,WOS:000925158100001
10.1016/j.electacta.2016.08.091,WOS:000384008900026
10.3390/catal11091028,WOS:000699098900001
10.1021/acs.jpclett.5b01928,WOS:000363083900031
10.1002/cnma.202200165,WOS:000813094000001
10.1039/c3ee42696c,WOS:000331413700008
10.1002/cctc.201601268,WOS:000395799000017
10.1016/j.fuel.2024.134092,WOS:001389551600001
10.1039/d2ra08233k,WOS:000949184500001
10.1016/j.ijhydene.2020.05.257,WOS:000558598300065
10.1016/j.apsusc.2022.155354,WOS:000882457200001
10.1021/acsenergylett.6b00681,WOS:000394080000002
10.1016/j.mtcomm.2024.108354,WOS:001197734800001
10.3389/fchem.2020.600908,WOS:000589963200001
10.1021/acscatal.3c01513,WOS:001022829200001
10.1007/s12274-024-6909-x,WOS:001303258900001
10.1016/j.apenergy.2016.12.097,WOS:000395959100099
10.1002/chem.202400352,WOS:001192167300001
10.1007/s11664-023-10324-x,WOS:000952058900001
10.1016/j.ssi.2018.12.022,WOS:000458220700007
10.1002/cphc.202400349,WOS:001296662800001
10.1039/d3ta01441j,WOS:000977193700001
10.1039/d1ce01378e,WOS:000731996100001
10.1016/j.nanoen.2015.11.020,WOS:000369565400011
10.1002/celc.201600072,WOS:000388377200025
10.1007/s10008-017-3815-9,WOS:000430301800003
10.1039/d4cs00844h,WOS:001328869200001
10.1021/acsaem.8b00540,WOS:000458706400028
10.1149/1945-7111/ac47ec,WOS:000742185700001
10.1021/acs.jpcc.9b03830,WOS:000480502300022
10.1039/c9se00221a,WOS:000476912900010
10.1016/j.ijhydene.2016.05.285,WOS:000381533500001
10.1021/acsaem.4c00116,WOS:001203919500001
10.1039/c6ta09094j,WOS:000395072800029
10.1039/d3dt00773a,WOS:000971443500001
10.1002/celc.201600061,WOS:000380043500010
10.1016/j.jallcom.2017.05.063,WOS:000412332900102
10.1002/aic.18690,WOS:001376902300001
10.1021/jp511176j,WOS:000349136400011
10.1016/j.ijbiomac.2023.127993,WOS:001111811700001
10.1021/acssuschemeng.7b04415,WOS:000429285800007
10.1021/jz401169n,WOS:000326127300035
10.3390/molecules29010116,WOS:001141450000001
10.1016/j.jcat.2020.04.010,WOS:000542610400002
10.3866/PKU.WHXB20110510,WOS:000291099500019
10.1039/d2ma00292b,WOS:000802018100001
10.1021/acs.jpcc.0c01135,WOS:000535175400034
10.1039/d4dt00320a,WOS:001195063800001
10.1002/smll.202311335,WOS:001152374100001
10.1021/acs.inorgchem.3c02807,WOS:001078953900001
10.1021/jacs.9b02578,WOS:000471835600030
10.1016/j.ijhydene.2012.02.102,WOS:000311196800074
10.1039/c5ra08848h,WOS:000358353100050
10.1002/ente.201900013,WOS:000474269800024
10.1002/slct.202403451,WOS:001335094200001
10.1016/S0167-2738(02)00266-7,WOS:000177687600009
10.1007/s12678-023-00846-7,WOS:001090624200001
10.1016/j.nanoen.2016.04.017,WOS:000389624100003
10.1007/s10800-016-1014-5,WOS:000396116800009
10.1016/j.memsci.2019.03.083,WOS:000464546200039
10.1002/anie.202103151,WOS:000651105300001
10.1016/j.jcis.2023.01.006,WOS:000962580400001
10.1016/j.cej.2024.158458,WOS:001385749000001
10.1149/1945-7111/accaad,WOS:000974290900001
10.1021/acsami.1c19334,WOS:000737866200001
10.1039/d1se00363a,WOS:000687269800001
10.1016/S0360-3199(97)00049-9,WOS:000071526200003
10.1016/j.jcis.2021.10.181,WOS:000749864200010
10.1021/acsami.5b02753,WOS:000357963700002
10.1002/cssc.201701705,WOS:000423205200005
10.1016/j.ijhydene.2016.11.187,WOS:000394634900010
10.1016/j.cattod.2022.12.003,WOS:001063382600001
10.1039/d3dt03951j,WOS:001148061200001
10.1021/acsenergylett.4c01568,WOS:001283013600001
10.1021/acs.chemmater.5b04645,WOS:000370987300020
10.1002/cey2.679,WOS:001406128200001
10.1016/j.elecom.2020.106851,WOS:000605594000012
10.1039/d0nr07275c,WOS:000614867500025
10.1016/j.jallcom.2021.160381,WOS:000660307300006
10.1021/acs.accounts.3c00463,WOS:001101079800001
10.1016/j.matlet.2023.135184,WOS:001071815100001
10.1039/d3ey00037k,WOS:001362422700001
10.1002/adfm.202207536,WOS:000854571700001
10.1016/j.vacuum.2024.113934,WOS:001382941100001
10.1016/j.electacta.2022.140211,WOS:000806501300005
10.1016/j.jechem.2025.01.054,WOS:001437654600001
10.1039/d1nr03283f,WOS:000679471700001
10.1016/j.nanoen.2018.04.050,WOS:000434829500015
10.1002/cnma.202200328,WOS:000863943400001
10.1016/j.cej.2024.151251,WOS:001235950200001
10.1016/j.cej.2020.127671,WOS:000664735000002
10.1063/5.0061703,WOS:000711169600001
10.1002/anie.202103888,WOS:000678187400001
10.1016/j.ijhydene.2019.10.102,WOS:000502888800024
10.1002/anie.201902446,WOS:000465413400052
10.1007/s42114-024-00985-5,WOS:001321763800001
10.1039/d4dt02706j,WOS:001379418800001
10.3390/catal11030338,WOS:000633466000001
